 ,product_name,product_price,product_link,product_ram
10,"apple iphone 13 mini (green, 128 gb)","₹64,900",https://www.flipkart.com/apple-iphone-13-mini-green-128-gb/p/itm0888bb6d1e563?pid=MOBGC9VGEFHPSSNA&lid=LSTMOBGC9VGEFHPSSNAYTBHJL&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBGC9VGEFHPSSNA.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,128 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
11,"apple iphone 13 (pink, 256 gb)","₹62,999",https://www.flipkart.com/apple-iphone-13-pink-256-gb/p/itmc5ee8ec6cd737?pid=MOBG6VF5XAMZ2FKX&lid=LSTMOBG6VF5XAMZ2FKXKM1HAQ&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5XAMZ2FKX.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,256 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
12,"apple iphone 13 pro (gold, 256 gb)","₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-gold-256-gb/p/itm6be19c6f240c4?pid=MOBG6VF5DXHQUPJS&lid=LSTMOBG6VF5DXHQUPJSLSPKJB&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5DXHQUPJS.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,256 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
13,"apple iphone 13 pro max (alpine green, 512 gb)","₹1,59,900",https://www.flipkart.com/apple-iphone-13-pro-max-alpine-green-512-gb/p/itme5529c8267abe?pid=MOBGC9VGHZAHZH6H&lid=LSTMOBGC9VGHZAHZH6HZUM8NB&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBGC9VGHZAHZH6H.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,512 gb rom17.02 cm (6.7 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
14,"apple iphone 13 pro max (silver, 1 tb)","₹1,79,900",https://www.flipkart.com/apple-iphone-13-pro-max-silver-1-tb/p/itm5e2d156bf43d9?pid=MOBG6VF5H3YC3GNC&lid=LSTMOBG6VF5H3YC3GNCYVAKOJ&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5H3YC3GNC.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,1 tb rom17.02 cm (6.7 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
15,"apple iphone 13 pro (alpine green, 512 gb)","₹1,49,900",https://www.flipkart.com/apple-iphone-13-pro-alpine-green-512-gb/p/itma7d23735b0adc?pid=MOBGC9VG6VG3TZMT&lid=LSTMOBGC9VG6VG3TZMT8TP7HU&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBGC9VG6VG3TZMT.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,512 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
16,"apple iphone 13 pro (alpine green, 1 tb)","₹1,69,900",https://www.flipkart.com/apple-iphone-13-pro-alpine-green-1-tb/p/itm0a811e7f354b8?pid=MOBGC9VGHFQHFAZE&lid=LSTMOBGC9VGHFQHFAZEAZRXTB&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBGC9VGHFQHFAZE.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,1 tb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
17,"apple iphone 13 mini (starlight, 512 gb)","₹94,900",https://www.flipkart.com/apple-iphone-13-mini-starlight-512-gb/p/itmee079194cf27b?pid=MOBG6VF5FF29YZ74&lid=LSTMOBG6VF5FF29YZ74UDHJ34&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5FF29YZ74.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,512 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
18,"apple iphone 13 pro (graphite, 512 gb)","₹1,49,900",https://www.flipkart.com/apple-iphone-13-pro-graphite-512-gb/p/itm5c4ef35fbe69f?pid=MOBG6VF5GATJFTGE&lid=LSTMOBG6VF5GATJFTGEXQRTFG&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5GATJFTGE.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,512 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
19,"apple iphone 13 pro (sierra blue, 512 gb)","₹1,49,900",https://www.flipkart.com/apple-iphone-13-pro-sierra-blue-512-gb/p/itm0f471ef733299?pid=MOBG6VF5Z6JF62MW&lid=LSTMOBG6VF5Z6JF62MWYG962S&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5Z6JF62MW.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,512 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
20,"apple iphone 13 pro (graphite, 1 tb)","₹1,69,900",https://www.flipkart.com/apple-iphone-13-pro-graphite-1-tb/p/itmdbd88741e2e3c?pid=MOBG6VF5SFWV9VDN&lid=LSTMOBG6VF5SFWV9VDNTHSE1L&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5SFWV9VDN.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,1 tb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
21,"apple iphone 13 pro (gold, 1 tb)","₹1,69,900",https://www.flipkart.com/apple-iphone-13-pro-gold-1-tb/p/itma05d38ac5876d?pid=MOBG6VF5KBAU8ACF&lid=LSTMOBG6VF5KBAU8ACFNR3E3C&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5KBAU8ACF.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,1 tb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
22,"apple iphone 13 pro max (sierra blue, 512 gb)","₹1,59,900",https://www.flipkart.com/apple-iphone-13-pro-max-sierra-blue-512-gb/p/itm26f0b22cf2288?pid=MOBG6VF5ERKYQRP8&lid=LSTMOBG6VF5ERKYQRP8F4BLCU&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5ERKYQRP8.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,512 gb rom17.02 cm (6.7 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
23,"apple iphone 13 pro max (silver, 512 gb)","₹1,59,900",https://www.flipkart.com/apple-iphone-13-pro-max-silver-512-gb/p/itm282cb973542f0?pid=MOBG6VF5FHNYCMTS&lid=LSTMOBG6VF5FHNYCMTSVUZVRN&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5FHNYCMTS.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,512 gb rom17.02 cm (6.7 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
24,"apple iphone 13 pro max (graphite, 256 gb)","₹1,39,900",https://www.flipkart.com/apple-iphone-13-pro-max-graphite-256-gb/p/itm69ef2143f2bf5?pid=MOBG6VF5HYC5ZNHP&lid=LSTMOBG6VF5HYC5ZNHPS4EWIT&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=705abb7c-22af-49df-b744-1651adecc192.MOBG6VF5HYC5ZNHP.SEARCH&ppt=None&ppn=None&ssid=yz7iex1grk0000001719166180261&qH=817463f805dcb246,256 gb rom17.02 cm (6.7 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
1,"apple iphone 13 pro max (silver, 256 gb)","₹1,39,900",https://www.flipkart.com/apple-iphone-13-pro-max-silver-256-gb/p/itmff24c14e68d14?pid=MOBG6VF5WA2CZWF2&lid=LSTMOBG6VF5WA2CZWF2UYZNOM&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5WA2CZWF2.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom17.02 cm (6.7 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
2,"apple iphone 13 mini (pink, 512 gb)","₹94,900",https://www.flipkart.com/apple-iphone-13-mini-pink-512-gb/p/itm56980f8bb46c6?pid=MOBG6VF5GF68DUG4&lid=LSTMOBG6VF5GF68DUG4X3HRIE&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5GF68DUG4.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,512 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
3,"apple iphone 13 pro (silver, 256 gb)","₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-silver-256-gb/p/itm444ac6bba8405?pid=MOBG6VF52JBSFUK8&lid=LSTMOBG6VF52JBSFUK8R2ITDX&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF52JBSFUK8.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
4,"apple iphone 13 pro (graphite, 256 gb)","₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-graphite-256-gb/p/itm1b16c87a4a64a?pid=MOBG6VF5WKMAADTZ&lid=LSTMOBG6VF5WKMAADTZQXAVTS&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5WKMAADTZ.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
5,"apple iphone 13 pro max (gold, 512 gb)","₹1,59,900",https://www.flipkart.com/apple-iphone-13-pro-max-gold-512-gb/p/itmd6a2716ec3249?pid=MOBG6VF5DKQRJHJS&lid=LSTMOBG6VF5DKQRJHJSOYWNWD&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5DKQRJHJS.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,512 gb rom17.02 cm (6.7 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
6,"apple iphone 13 mini (starlight, 512 gb)","₹94,900",https://www.flipkart.com/apple-iphone-13-mini-starlight-512-gb/p/itmee079194cf27b?pid=MOBG6VF5FF29YZ74&lid=LSTMOBG6VF5FF29YZ74UDHJ34&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5FF29YZ74.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,512 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
7,"apple iphone 13 mini (green, 256 gb)","₹74,900",https://www.flipkart.com/apple-iphone-13-mini-green-256-gb/p/itm3e9566d87023e?pid=MOBGC9VGY3UYTKYB&lid=LSTMOBGC9VGY3UYTKYBMZJC9D&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBGC9VGY3UYTKYB.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
8,"apple iphone 13 pro (silver, 512 gb)","₹1,49,900",https://www.flipkart.com/apple-iphone-13-pro-silver-512-gb/p/itme09b3387ed093?pid=MOBG6VF5GGMMBMG4&lid=LSTMOBG6VF5GGMMBMG4RLUAXX&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5GGMMBMG4.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,512 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
9,"apple iphone 13 pro (sierra blue, 256 gb)","₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-sierra-blue-256-gb/p/itm253e055668626?pid=MOBG6VF5HRGWATEQ&lid=LSTMOBG6VF5HRGWATEQX5ZI47&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5HRGWATEQ.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
10,"apple iphone 13 mini (midnight, 256 gb)","₹74,900",https://www.flipkart.com/apple-iphone-13-mini-midnight-256-gb/p/itmf75f164e38939?pid=MOBG6VF5SHP6JAGR&lid=LSTMOBG6VF5SHP6JAGRND17LS&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5SHP6JAGR.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
11,"apple iphone 13 mini (blue, 256 gb)","₹74,900",https://www.flipkart.com/apple-iphone-13-mini-blue-256-gb/p/itm08b08b1944f85?pid=MOBG6VF5AHRMKUPP&lid=LSTMOBG6VF5AHRMKUPPMRFCMM&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5AHRMKUPP.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
12,"apple iphone 13 pro max (alpine green, 256 gb)","₹1,39,900",https://www.flipkart.com/apple-iphone-13-pro-max-alpine-green-256-gb/p/itmd50ee574a9335?pid=MOBGC9VGH3SQEVZE&lid=LSTMOBGC9VGH3SQEVZEOQVWJR&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBGC9VGH3SQEVZE.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom17.02 cm (6.7 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
13,"apple iphone 13 pro max (sierra blue, 256 gb)","₹1,39,900",https://www.flipkart.com/apple-iphone-13-pro-max-sierra-blue-256-gb/p/itmcb824a3301158?pid=MOBG6VF5Y3PWSVWG&lid=LSTMOBG6VF5Y3PWSVWGX8XHG1&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5Y3PWSVWG.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom17.02 cm (6.7 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
14,"apple iphone 13 mini (green, 512 gb)","₹94,900",https://www.flipkart.com/apple-iphone-13-mini-green-512-gb/p/itm41135d7d42fd7?pid=MOBGC9VGDNZAWJY4&lid=LSTMOBGC9VGDNZAWJY4P6XUAD&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBGC9VGDNZAWJY4.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,512 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
15,"apple iphone 13 mini (pink, 256 gb)","₹74,900",https://www.flipkart.com/apple-iphone-13-mini-pink-256-gb/p/itme74fe970bccbe?pid=MOBG6VF526YUQCPN&lid=LSTMOBG6VF526YUQCPNNDXQWV&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF526YUQCPN.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
16,"apple iphone 13 mini ((product)red, 256 gb)","₹74,900",https://www.flipkart.com/apple-iphone-13-mini-product-red-256-gb/p/itmb12f1bb4a3755?pid=MOBG6VF5AEZNGBHS&lid=LSTMOBG6VF5AEZNGBHSXXXL1F&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBG6VF5AEZNGBHS.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom13.72 cm (5.4 inch) super retina xdr display12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
17,"apple iphone 13 pro (alpine green, 256 gb)","₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-alpine-green-256-gb/p/itm3fe8904f51da9?pid=MOBGC9VGQXEZZJ2G&lid=LSTMOBGC9VGQXEZZJ2GE8X7DO&marketplace=FLIPKART&q=iphone+13+128+GB+4+GB&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=organic&iid=87e944d1-a82b-4110-9e66-a2d140ce2d84.MOBGC9VGQXEZZJ2G.SEARCH&ppt=None&ppn=None&ssid=z7exxdjgj40000001719166181286&qH=817463f805dcb246,256 gb rom15.49 cm (6.1 inch) super retina xdr display12mp + 12mp + 12mp | 12mp front cameraa15 bionic chip processorbrand warranty for 1 year
